id,name,artist,artist id,playlist source name,playlist id,popularity,danceability,energy level
6hG52cOsuNKGVpnmaOisg7,Boundless,Haldur,4YtWA8Xtf6Qj764Q1xGfEx,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
6y1R5SobrAlv2kkcEKeptu,The Vastness,Iseo Ander,5TIC0VIC8D9AbwXrA0vN4f,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
1E7DdNcDA8V30PBm3GdB7T,Mystic Reveries,Felices Sueños,25UAu0Jfbk4k1hWJaToSvx,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
0YpZ1FViRAWJrDmrl2O88p,Saima,Fjordyn,2Fx9aKfhce3ziCJlAgM58w,Sleep,37i9dQZF1DWZd79rJ6a7lp,67,,
4iayZPpJMR21nmQSXznRYy,Moonwalk,Stellar Serenity,0cNkXhcvWBfK1vKVAUC7Ye,Sleep,37i9dQZF1DWZd79rJ6a7lp,67,,
0gzlIqrjxE3tPDuPnEbzFr,Varligt,Mira Appelquist,7duj1Wl88dFeqsgmXdxoDW,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
5mK7VJDTa9KufmkYNB2g6a,Expanse,Asa Kora,174Lkyx2f5M77yWd1Mofqj,Sleep,37i9dQZF1DWZd79rJ6a7lp,69,,
6mzCWgCZ0Cg53ibaLopsrq,In another lifetime,Bee Heads,0b28QH3axNYY3VRJ1ps8SS,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
1PhMMm4HZgwJI97RXAuFg6,Royal Cubit,Gateway IV,4YoqgU4m9qY7tUO4iwIM45,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
2qO8aQQot1zPqyh02831Xs,Evangeline,Armonía Astral,4SFy2zTDkBKrQ8vzuINBVf,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
6Uk1BcHkEnyrjif1u5QeVB,Ability to Observe,Eztebe Matia,3n2j9RLqJFPzyI8WGn94bm,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
7wuyeVnpHutyFX7YqoEwt1,Future,Vinícius Énnae,3kj0g7ata90ABzu9sHr5XD,Sleep,37i9dQZF1DWZd79rJ6a7lp,68,,
7xHYQazatawqRHxUBrZ0Hq,Continental Calm,Hypnosis Nun,7bVvQ7jUGFqBaMZYXN3MvG,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
6t5yxl4OsdAYeA4zb4VjVe,Night Owl,Morgondimma,0mQskyOm143f9LT371ux2U,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
1IA54D0vDanvQu9vU1sH09,Retriever,Rannar Sillard,3WIjOR36QpKStT6hfxguh5,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
3oSnjjDlGybELlBa9by38Y,Erinnerungen,Phillipp Vogler,2ocNI6hLYU6rqq6TT4YzNY,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
09OI806whb3IMWWtr8mdHx,White Sand,On Dunes,6oMeZudDfeCsLbPHmZFt1x,Sleep,37i9dQZF1DWZd79rJ6a7lp,68,,
4N12i8jSdFc2jbgezp7T21,Tidal,So Lis,79guO4ndu3WasS8qTpee8n,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
1jNIpsh1YfqUWNYmn6ajio,Expand,Eône,4kZXfTjEmv2pM1m4B5H1I7,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
0r6dzNmVBGVqNAe86v1YVw,Auguries,De Seu,1cnFAHOmH9W9QqZYhNSoMs,Sleep,37i9dQZF1DWZd79rJ6a7lp,67,,
1wlctHlUetiWICWw0ZZViF,Serenity,Gjenklang,0tdUnUmJpBYAnf128MpI23,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
66QmlqypHwaune2fOlptt5,Configuration,Decanõe,2FxaxQDNIRiMuwqqgDZuqA,Sleep,37i9dQZF1DWZd79rJ6a7lp,64,,
61o8UCKk0i1idxF0HrjMZ6,Enchanted,Kisti Na,0knq7j3TMUmMrBBpeXdx1C,Sleep,37i9dQZF1DWZd79rJ6a7lp,64,,
4PEaexNSqrYBG2oGVyVhgt,Star Sapphire,Galactica Pivot,4GwyYAQXedw9Rf6R5lPqiG,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
6Tsjcfuw0zYLkELy8Y8qEZ,Perseus,Divijata Ash,5CRHdG2bIiKcAsRwAmJqwg,Sleep,37i9dQZF1DWZd79rJ6a7lp,67,,
2zmweAUpApR2KRZV9Xca8v,When The Day Fades,Salomon Isle,48J1kuqZgr2pNtsN8BxhZu,Sleep,37i9dQZF1DWZd79rJ6a7lp,70,,
7y6iolO0PqYMvSXhNpb1Jx,Appena,Victor Mancuso,6zDJbYvzDKX6oBahti4LVB,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
5dx4dhqbkLFKYPyWSJvu2N,Orbital,Luna Ombro,772pb8YX7Q28YXDan6bi7M,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
4DQDWPoBqNUhFJlY5gUQN7,Free Vigour,Dayonas Dream,46iZlIvXWYhgSp8geA7Ea3,Sleep,37i9dQZF1DWZd79rJ6a7lp,68,,
2Qp9Ysar36Ak7e8Coi5LST,Embodied Awareness,Hatha Priya,3PrmIS6YRTKENfGH4xf8S6,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
7aPjlboH22kTdOj6iu4Uhd,Terra Nova,David Bengloff,68dr8j57cUoepznTIrbHcm,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
0bPvqnt9L5FNrHAMO7MdMh,Manitoba,Benjamin Rhey,1hD3DmoEBRAveULl3BCFGe,Sleep,37i9dQZF1DWZd79rJ6a7lp,67,,
5t9XohWGihplq53Gi4lfQE,Lunar Dreamscape,Terra Armoniosa,0AkcSI557MXz8GvC7fbyVT,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
0pXHLfZ33II05CmcqiEzlG,Star Fallen,Ventura Lumi,0jQvAwzpHfMQhQc76iWBa4,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
4Bi9PXnI1ZDErQlgDgT4y9,The Free Air,Soliaga,7LIerH0gT1AvTtmxx7xQp8,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
55QRMxxG1YMxLsWgPUzWvh,The Magic Lake,Sim One Say,1Q2ef9yLO1whzfYFTtbd1x,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
61dxukleqtTkJE4ThqQTKt,Ataraxia,Ursae Minoris,6AaoxXuj5Iwi9Tm1BATmFo,Sleep,37i9dQZF1DWZd79rJ6a7lp,66,,
29ANK4u8CwkUtI47p9qmKt,Oneiros,Ruth Mountain,7erlZkwZDiF5P7f1gXPxxD,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
46CSa8TKr9seUuHIfVP2lA,I Dreamed A Dream,Roofies Dragon,3ETUioJojNZNqdjqmpQsAz,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
4NfFX4UXNLP7kjvQqdlxag,Dreamless,Aitne,6kBzfRc5LNJoQyoZ6S6FTO,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
2z0WMGUDUkSN2vIQRZre3B,Radiance,Misa Hiro,06wu7ToAH3I9mIZNrOKSgV,Sleep,37i9dQZF1DWZd79rJ6a7lp,64,,
5jDfb1JYpOXY6KoRpvNWjI,Divided Motions,Isah Atkins,6Cus1UHddFX9FPj4CoBEK4,Sleep,37i9dQZF1DWZd79rJ6a7lp,64,,
5DzOeqMOYZ7WoLU9iokZHG,Phenomena,Nash Parker,6gFeBMvafy8NNfpc1L0HTK,Sleep,37i9dQZF1DWZd79rJ6a7lp,64,,
6Jdeeh0nD5AsDFKaYQeIqO,Marimosa,Alpha Vectoriam,4tJk8aN9skPGFZmkoAsBJD,Sleep,37i9dQZF1DWZd79rJ6a7lp,65,,
1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,73,,
7E1kK0D0goo85p02ZAoa8Y,Better Days,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,69,,
0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,66,,
5DfEC4lFDrovZb80WawyDH,Det stora röda huset,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,61,,
5dsk3uLRghh1WmuN21LEW8,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,59,,
2X97u85uhrMdjPLFZ8Upn8,Smile,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,58,,
7uFHqyNKfujWm3RdImJBsi,Barnasinnet,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,59,,
3Zta1ilm1Qte2bSkTAgAqI,Allt det vackra,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,60,,
6LznOqV1J3Qix1HRfZkjWK,Tror du att han bryr sig,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,59,,
39GqEhiiz2xqBcthsBc2uw,Du får göra som du vill,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,54,,
6rnBhaeTrtmMrC8HKG4VJt,Dancing On A Sunny Day,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,51,,
09hqlbu460ywhdLZcjPScr,Flickan på min gata,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,51,,
0fm7bxYeH2QeCUruVXxRSw,Vilja Bli,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,51,,
5flLqSnIXqIPWXdbzNlwf1,Judy min vän,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,51,,
5jSeSq7AOTeoGMz3h3lWJr,Afterlife,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,47,,
0z5OH2nIeA2awysc5akKSw,Långsamt farväl,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,52,,
6sg8qO0nROzuRs9dpeU4rG,Till slutet av augusti - Live från Benjamin's,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,48,,
4guZVAXScLKNeQMizUUYcA,I min lägenhet,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,48,,
57r6y8jhVToM3JGKXMzLSo,Don't Leave Me Hanging,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,46,,
10B6JUu2zYf1kbD42ZkuXJ,Tänd alla ljus,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,50,,
7bsE5CmR2eZbCrWeySjbjC,Jag ska fånga en ängel - Från Benjamin's,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,47,,
4yLxjNDxhN4TMDRna9Mivg,To Love Somebody,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,48,,
1yWksddDl7c01kQBLMy4x0,Rewind It,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,44,,
1SO16BJ9zZGyG3MfYjWmeb,Se men inte röra,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,48,,
50SEeQXOJgaXPv2S0v7ded,Paradise (feat. Benjamin Ingrosso),Ofenbach,4AKwRarlmsUlLjIwt38NLw,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,51,,
7ieS3GbdpR81BfRzH0KFaT,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,48,,
7q4OTGQwM0JqUmeeYamHWg,Only Your Heart,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,45,,
2FalMRgPjsiXEMjoNaKSIi,Moviestar - From Benjamin's,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,44,,
4xbLcaJtzQVR3BFvbkTRdx,Vad skulle hända om vi försvann..?,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,44,,
0NvSf9pbqPEaNwhX6PdHXp,Happiness,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,45,,
6Zf3WRhjjmJiM6JtBAKHap,I Had It All And Let It Go,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,45,,
4MAVcu3rXV2sX0yRiKbM70,Stockholm,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,44,,
3t7BW4Ed9oXZqAfuyTH3fU,En gång i tiden,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,43,,
47qlnbJIB9oFI9TgOBM1FZ,Black & Blue,HUGEL,5PlfkPxwCpRRWQJBxCa0By,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,43,,
5UsjmKMpq7kDBnrxxXQrci,VHS - Spotify Studio It's Hits Recording,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,44,,
5eza2QayELsxqh7VD3QjNk,Happy Thoughts,FELIX SANDMAN,2M6dCv6FDYMum9nPnNB5Vy,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,45,,
4RO15Js5SiyODQkTkaZbjO,Shores,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,43,,
0c9ZuDGFBTBcFCxz5ZzF3q,Costa Rica,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,45,,
7ylN51XWVcCia5TDum3XhN,Sarah,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,41,,
4NszH1bvt4uflxJ2tN5RqX,Bullet,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,41,,
3vTjWoUhHFbZa8bSDWuEW0,Dance You Off,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,46,,
00HmVmIABJvWy3OSp4AsDI,The Dirt,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,42,,
2M7WN7p6XxvAxAcSxmPdZx,Come Give Me Love - Live at Benjamin's,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,42,,
5WpZwvykR5exYnVfz8jueL,Sagan om oss två - Live från Benjamin's,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,39,,
6NvYG5KAwI5LFUprM5jv9l,So Good so Fine When You're Messing with My Mind,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,41,,
3uZ6hemFcDRdh9ee1qqb2c,Känns som att livet börjar hända - Live with the Royal Stockholm Philharmonic Orchestra,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,38,,
3MjrVYxwINUFVq1xIhX8Mq,Ouvertyr,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,40,,
6ch8Ez35wGah9E6qPfm9LX,When I First Saw You - From Benjamin's,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,37,,
3lbSOwq9aOw7nYGJsrmNKv,These Are The Times,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,34,,
4hylF0Z7jcVlhSCjYty3Ax,Hur kan något så fint bli så fult? - Live with the Royal Stockholm Philharmonic Orchestra,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,38,,
7J72rEXM4o87hgTU8NYjaA,Heart Of Glass - Live från Dalhalla,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,This Is Benjamin Ingrosso,37i9dQZF1DZ06evO4kuEDN,33,,
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Life is good!,37i9dQZF1DX1y2vWSgwjbV,93,,
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Life is good!,37i9dQZF1DX1y2vWSgwjbV,89,,
7E1kK0D0goo85p02ZAoa8Y,Better Days,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,Life is good!,37i9dQZF1DX1y2vWSgwjbV,69,,
1hCo51EshXlxroXjvczKgB,Kissing In the Cold,Florrie,2fkmfYw1KeOiDLA6MHDwU8,Life is good!,37i9dQZF1DX1y2vWSgwjbV,52,,
0s7SD8mzw7jw4N2QbrcNfq,Mama’s House,JUNG,1OHba9a2SK2KcJmJgkGQZO,Life is good!,37i9dQZF1DX1y2vWSgwjbV,49,,
0lodDVuFT4RB03q30x8KfD,Comes And Goes,Victor Crone,6TlWqqdj65mppNUHZVkjaq,Life is good!,37i9dQZF1DX1y2vWSgwjbV,37,,
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Life is good!,37i9dQZF1DX1y2vWSgwjbV,86,,
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,11p2E654TTU8e0nZWBR4AL,Life is good!,37i9dQZF1DX1y2vWSgwjbV,92,,
6vkoAWNPTyAcaOUASnjsaC,Näktergal,Norlie & KKV,2u8P7EawurNYoIzRtr5Knk,Life is good!,37i9dQZF1DX1y2vWSgwjbV,57,,
3gyKc7WqqzH0ZYjnzlphXP,Call Your Girlfriend - Spotify Singles,Jackie Mere,4xA2Kp40KdqjdcFE6zik0p,Life is good!,37i9dQZF1DX1y2vWSgwjbV,47,,
4IvZvCRIZ38fFL5kAPjeOB,Strawberry Dream,Dagny,6Paz0vXJJ9bCPf0fEm3qzg,Life is good!,37i9dQZF1DX1y2vWSgwjbV,43,,
1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,Life is good!,37i9dQZF1DX1y2vWSgwjbV,43,,
3vMROIC8goiUmRcVf0FaQB,Risk It,J.A.E,6Ly2uwod1jDkU2I8otUnWa,Life is good!,37i9dQZF1DX1y2vWSgwjbV,38,,
72B6qv2BQsyM4Mds3iiIyU,Million Dollar Baby,Pixey,0Mwm5rtTYi44wClH4ZXjkI,Life is good!,37i9dQZF1DX1y2vWSgwjbV,45,,
7qoxdajngC0j9VXrcnephA,Before You Leave Me,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,Life is good!,37i9dQZF1DX1y2vWSgwjbV,85,,
0QUavh8qOxWeGutYZHgymz,Unsure,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Life is good!,37i9dQZF1DX1y2vWSgwjbV,67,,
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,10exVja0key0uqUkk6LJRT,Life is good!,37i9dQZF1DX1y2vWSgwjbV,85,,
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,Life is good!,37i9dQZF1DX1y2vWSgwjbV,84,,
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,Life is good!,37i9dQZF1DX1y2vWSgwjbV,84,,
5Jh1i0no3vJ9u4deXkb4aV,so american,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,Life is good!,37i9dQZF1DX1y2vWSgwjbV,83,,
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John,3PhoLpVuITZKcymswpck5b,Life is good!,37i9dQZF1DX1y2vWSgwjbV,83,,
0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Life is good!,37i9dQZF1DX1y2vWSgwjbV,83,,
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,22wbnEMDvgVIAGdFeek6ET,Life is good!,37i9dQZF1DX1y2vWSgwjbV,82,,
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Alok,0NGAZxHanS9e0iNHpR8f2W,Life is good!,37i9dQZF1DX1y2vWSgwjbV,81,,
4QfikoJtCEiOj7G5R9m3sP,For Life (feat. Nile Rodgers),Kygo,23fqKkggKUBHNkbKtXEls4,Life is good!,37i9dQZF1DX1y2vWSgwjbV,81,,
73c7iqH4lCVqu4tm66i0tY,Risk,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,Life is good!,37i9dQZF1DX1y2vWSgwjbV,80,,
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,329e4yvIujISKGKz1BZZbO,Life is good!,37i9dQZF1DX1y2vWSgwjbV,80,,
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,0MlOPi3zIDMVrfA9R04Fe3,Life is good!,37i9dQZF1DX1y2vWSgwjbV,80,,
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Life is good!,37i9dQZF1DX1y2vWSgwjbV,80,,
3t7MOVjzXyqT7vPw4eNrAV,Been Like This,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Life is good!,37i9dQZF1DX1y2vWSgwjbV,80,,
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,Life is good!,37i9dQZF1DX1y2vWSgwjbV,80,,
47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Life is good!,37i9dQZF1DX1y2vWSgwjbV,79,,
20on25jryn53hWghthWWW3,Do It To It,ACRAZE,4pnp4w9g30yLfVIAFnZMRd,Life is good!,37i9dQZF1DX1y2vWSgwjbV,79,,
4pkb8SbRGeHAvdb87v9rpf,Miles On It,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Life is good!,37i9dQZF1DX1y2vWSgwjbV,78,,
5JEzgajKcC4eIQfRu3cZk7,Is It Love,Loreen,49aaHxvAJ0tCh0F15OnwIl,Life is good!,37i9dQZF1DX1y2vWSgwjbV,76,,
1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Nathan Dawe,2gduEC76ry33RVurAvT05p,Life is good!,37i9dQZF1DX1y2vWSgwjbV,76,,
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Life is good!,37i9dQZF1DX1y2vWSgwjbV,75,,
5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Life is good!,37i9dQZF1DX1y2vWSgwjbV,79,,
7hdNTegC0TCKKoxB6GTFH3,Lighter,Galantis,4sTQVOfp9vEMCemLw50sbu,Life is good!,37i9dQZF1DX1y2vWSgwjbV,75,,
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,Life is good!,37i9dQZF1DX1y2vWSgwjbV,74,,
1dcK8O2qEq7E34o4ImQEco,In My Bones,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,Life is good!,37i9dQZF1DX1y2vWSgwjbV,75,,
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,Harry Styles,6KImCVD70vtIoJWnq6nGn3,Life is good!,37i9dQZF1DX1y2vWSgwjbV,74,,
5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso,4AVFqumd2ogHFlRbKIjp1t,Life is good!,37i9dQZF1DX1y2vWSgwjbV,71,,
24N1h7w6arNjmwuUFk0lc4,To The Moon,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Life is good!,37i9dQZF1DX1y2vWSgwjbV,70,,
7MC4XR9M9amdmKQr2iDF7i,Iko Iko (My Bestie),Justin Wellington,5lTjv8Ag00qHSGhvK4JbeF,Life is good!,37i9dQZF1DX1y2vWSgwjbV,70,,
4WtllVoPahHbtOGnLvS8Wk,Indifferent,Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,Life is good!,37i9dQZF1DX1y2vWSgwjbV,69,,
0irVirJrUjHFk3ywECVsGT,Kite,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,Life is good!,37i9dQZF1DX1y2vWSgwjbV,69,,
2rmwqU7yzTvzkiaRV53DpT,2 Be Loved (Am I Ready),Lizzo,56oDRnqbIiwx4mymNEv7dS,Life is good!,37i9dQZF1DX1y2vWSgwjbV,69,,
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,1KCSPY1glIKqW2TotWuXOR,Life is good!,37i9dQZF1DX1y2vWSgwjbV,69,,
3LEgGAl9zLcQWGTp7ptqtQ,Don’t Wake Me Up,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Life is good!,37i9dQZF1DX1y2vWSgwjbV,68,,
